index,actual,predicted,probability,cumulative_pos,cost,revenue,profit
19294,0.0,0.0,0.0,3262,77176,48930,-28246
19295,0.0,0.0,0.0,3262,77180,48930,-28250
19296,0.0,0.0,0.0,3262,77184,48930,-28254
19297,0.0,0.0,0.0,3262,77188,48930,-28258
19298,0.0,0.0,0.0,3262,77192,48930,-28262
19299,0.0,0.0,0.0,3262,77196,48930,-28266
19300,0.0,0.0,0.0,3262,77200,48930,-28270
19301,0.0,0.0,0.0,3262,77204,48930,-28274
19302,0.0,0.0,0.0,3262,77208,48930,-28278
19303,0.0,0.0,0.0,3262,77212,48930,-28282
19304,0.0,0.0,0.0,3262,77216,48930,-28286
19305,0.0,0.0,0.0,3262,77220,48930,-28290
19306,0.0,0.0,0.0,3262,77224,48930,-28294
19307,0.0,0.0,0.0,3262,77228,48930,-28298
19308,0.0,0.0,0.0,3262,77232,48930,-28302
19309,0.0,0.0,0.0,3262,77236,48930,-28306
19310,0.0,0.0,0.0,3262,77240,48930,-28310
19311,0.0,0.0,0.0,3262,77244,48930,-28314
19312,0.0,0.0,0.2,3262,77248,48930,-28318
19313,0.0,0.0,0.0,3262,77252,48930,-28322
19314,0.0,0.0,0.2,3262,77256,48930,-28326
19315,0.0,0.0,0.0,3262,77260,48930,-28330
19316,0.0,0.0,0.0,3262,77264,48930,-28334
19317,0.0,0.0,0.0,3262,77268,48930,-28338
19318,0.0,0.0,0.0,3262,77272,48930,-28342
19319,1.0,1.0,1.0,3263,77276,48945,-28331
19320,0.0,0.0,0.0,3263,77280,48945,-28335
19321,0.0,0.0,0.0,3263,77284,48945,-28339
19322,0.0,0.0,0.0,3263,77288,48945,-28343
19323,0.0,0.0,0.0,3263,77292,48945,-28347
19324,0.0,0.0,0.0,3263,77296,48945,-28351
19325,1.0,1.0,1.0,3264,77300,48960,-28340
19326,0.0,0.0,0.0,3264,77304,48960,-28344
19327,0.0,0.0,0.0,3264,77308,48960,-28348
19328,0.0,0.0,0.0,3264,77312,48960,-28352
19329,0.0,0.0,0.0,3264,77316,48960,-28356
19330,0.0,0.0,0.0,3264,77320,48960,-28360
19331,0.0,0.0,0.0,3264,77324,48960,-28364
19332,0.0,0.0,0.0,3264,77328,48960,-28368
19333,0.0,0.0,0.3333333333333333,3264,77332,48960,-28372
19334,0.0,0.0,0.0,3264,77336,48960,-28376
19335,0.0,0.0,0.0,3264,77340,48960,-28380
19336,0.0,0.0,0.0,3264,77344,48960,-28384
19337,0.0,0.0,0.0,3264,77348,48960,-28388
19338,0.0,0.0,0.0,3264,77352,48960,-28392
19339,1.0,1.0,1.0,3265,77356,48975,-28381
19340,0.0,0.0,0.0,3265,77360,48975,-28385
19341,0.0,0.0,0.0,3265,77364,48975,-28389
19342,0.0,0.0,0.0,3265,77368,48975,-28393
19343,0.0,0.0,0.0,3265,77372,48975,-28397
19344,0.0,0.0,0.0,3265,77376,48975,-28401
19345,0.0,0.0,0.0,3265,77380,48975,-28405
19346,0.0,0.0,0.0,3265,77384,48975,-28409
19347,1.0,0.0,0.3333333333333333,3266,77388,48990,-28398
19348,0.0,0.0,0.0,3266,77392,48990,-28402
19349,0.0,0.0,0.0,3266,77396,48990,-28406
19350,0.0,0.0,0.0,3266,77400,48990,-28410
19351,0.0,0.0,0.0,3266,77404,48990,-28414
19352,0.0,0.0,0.0,3266,77408,48990,-28418
19353,0.0,0.0,0.0,3266,77412,48990,-28422
19354,0.0,0.0,0.0,3266,77416,48990,-28426
19355,0.0,0.0,0.0,3266,77420,48990,-28430
19356,0.0,0.0,0.0,3266,77424,48990,-28434
19357,0.0,0.0,0.3333333333333333,3266,77428,48990,-28438
19358,0.0,0.0,0.0,3266,77432,48990,-28442
19359,0.0,0.0,0.0,3266,77436,48990,-28446
19360,0.0,0.0,0.0,3266,77440,48990,-28450
19361,0.0,0.0,0.0,3266,77444,48990,-28454
19362,0.0,0.0,0.0,3266,77448,48990,-28458
19363,0.0,0.0,0.0,3266,77452,48990,-28462
19364,0.0,0.0,0.0,3266,77456,48990,-28466
19365,0.0,0.0,0.0,3266,77460,48990,-28470
19366,0.0,0.0,0.0,3266,77464,48990,-28474
19367,0.0,0.0,0.0,3266,77468,48990,-28478
19368,0.0,0.0,0.0,3266,77472,48990,-28482
19369,0.0,0.0,0.0,3266,77476,48990,-28486
19370,0.0,0.0,0.0,3266,77480,48990,-28490
19371,0.0,0.0,0.0,3266,77484,48990,-28494
19372,0.0,0.0,0.0,3266,77488,48990,-28498
19373,1.0,1.0,1.0,3267,77492,49005,-28487
19374,0.0,0.0,0.0,3267,77496,49005,-28491
19375,0.0,0.0,0.0,3267,77500,49005,-28495
19376,0.0,0.0,0.0,3267,77504,49005,-28499
19377,0.0,0.0,0.0,3267,77508,49005,-28503
19378,1.0,0.0,0.25,3268,77512,49020,-28492
19379,0.0,0.0,0.0,3268,77516,49020,-28496
19380,0.0,0.0,0.0,3268,77520,49020,-28500
19381,0.0,0.0,0.0,3268,77524,49020,-28504
19382,0.0,0.0,0.0,3268,77528,49020,-28508
19383,1.0,1.0,0.6666666666666666,3269,77532,49035,-28497
19384,0.0,0.0,0.0,3269,77536,49035,-28501
19385,0.0,0.0,0.0,3269,77540,49035,-28505
19386,0.0,0.0,0.0,3269,77544,49035,-28509
19387,0.0,0.0,0.0,3269,77548,49035,-28513
19388,1.0,1.0,1.0,3270,77552,49050,-28502
19389,0.0,0.0,0.0,3270,77556,49050,-28506
19390,0.0,0.0,0.0,3270,77560,49050,-28510
19391,0.0,0.0,0.0,3270,77564,49050,-28514
19392,1.0,0.0,0.3333333333333333,3271,77568,49065,-28503
19393,0.0,0.0,0.0,3271,77572,49065,-28507
19394,0.0,0.0,0.0,3271,77576,49065,-28511
19395,0.0,0.0,0.0,3271,77580,49065,-28515
19396,0.0,0.0,0.0,3271,77584,49065,-28519
19397,0.0,0.0,0.0,3271,77588,49065,-28523
19398,1.0,1.0,1.0,3272,77592,49080,-28512
19399,0.0,0.0,0.0,3272,77596,49080,-28516
19400,0.0,0.0,0.0,3272,77600,49080,-28520
19401,0.0,0.0,0.0,3272,77604,49080,-28524
19402,0.0,0.0,0.0,3272,77608,49080,-28528
19403,0.0,0.0,0.0,3272,77612,49080,-28532
19404,0.0,0.0,0.0,3272,77616,49080,-28536
19405,0.0,0.0,0.0,3272,77620,49080,-28540
19406,0.0,0.0,0.0,3272,77624,49080,-28544
19407,0.0,0.0,0.0,3272,77628,49080,-28548
19408,0.0,0.0,0.0,3272,77632,49080,-28552
19409,1.0,1.0,1.0,3273,77636,49095,-28541
19410,0.0,0.0,0.0,3273,77640,49095,-28545
19411,0.0,0.0,0.0,3273,77644,49095,-28549
19412,0.0,0.0,0.0,3273,77648,49095,-28553
19413,0.0,0.0,0.0,3273,77652,49095,-28557
19414,0.0,0.0,0.0,3273,77656,49095,-28561
19415,0.0,0.0,0.0,3273,77660,49095,-28565
19416,1.0,1.0,1.0,3274,77664,49110,-28554
19417,0.0,0.0,0.0,3274,77668,49110,-28558
19418,0.0,0.0,0.0,3274,77672,49110,-28562
19419,0.0,0.0,0.0,3274,77676,49110,-28566
19420,0.0,0.0,0.0,3274,77680,49110,-28570
19421,1.0,1.0,1.0,3275,77684,49125,-28559
19422,0.0,0.0,0.0,3275,77688,49125,-28563
19423,1.0,1.0,1.0,3276,77692,49140,-28552
19424,0.0,0.0,0.0,3276,77696,49140,-28556
19425,0.0,0.0,0.5,3276,77700,49140,-28560
19426,0.0,0.0,0.0,3276,77704,49140,-28564
19427,0.0,0.0,0.0,3276,77708,49140,-28568
19428,0.0,0.0,0.0,3276,77712,49140,-28572
19429,0.0,0.0,0.3333333333333333,3276,77716,49140,-28576
19430,0.0,0.0,0.0,3276,77720,49140,-28580
19431,0.0,0.0,0.0,3276,77724,49140,-28584
19432,0.0,0.0,0.0,3276,77728,49140,-28588
19433,1.0,1.0,1.0,3277,77732,49155,-28577
19434,0.0,0.0,0.0,3277,77736,49155,-28581
19435,0.0,0.0,0.0,3277,77740,49155,-28585
19436,0.0,0.0,0.0,3277,77744,49155,-28589
19437,0.0,0.0,0.0,3277,77748,49155,-28593
19438,1.0,1.0,1.0,3278,77752,49170,-28582
19439,0.0,0.0,0.0,3278,77756,49170,-28586
19440,0.0,0.0,0.0,3278,77760,49170,-28590
19441,0.0,0.0,0.0,3278,77764,49170,-28594
19442,0.0,0.0,0.0,3278,77768,49170,-28598
19443,1.0,1.0,0.6666666666666666,3279,77772,49185,-28587
19444,0.0,0.0,0.0,3279,77776,49185,-28591
19445,0.0,0.0,0.0,3279,77780,49185,-28595
19446,0.0,0.0,0.0,3279,77784,49185,-28599
19447,0.0,0.0,0.0,3279,77788,49185,-28603
19448,0.0,0.0,0.0,3279,77792,49185,-28607
19449,0.0,0.0,0.0,3279,77796,49185,-28611
19450,0.0,0.0,0.0,3279,77800,49185,-28615
19451,0.0,0.0,0.0,3279,77804,49185,-28619
19452,0.0,0.0,0.0,3279,77808,49185,-28623
19453,0.0,0.0,0.0,3279,77812,49185,-28627
19454,0.0,0.0,0.0,3279,77816,49185,-28631
19455,0.0,0.0,0.0,3279,77820,49185,-28635
19456,0.0,0.0,0.0,3279,77824,49185,-28639
19457,0.0,0.0,0.0,3279,77828,49185,-28643
19458,0.0,0.0,0.0,3279,77832,49185,-28647
19459,0.0,0.0,0.0,3279,77836,49185,-28651
19460,0.0,0.0,0.0,3279,77840,49185,-28655
19461,0.0,0.0,0.0,3279,77844,49185,-28659
19462,0.0,0.0,0.0,3279,77848,49185,-28663
19463,0.0,0.0,0.0,3279,77852,49185,-28667
19464,0.0,0.0,0.0,3279,77856,49185,-28671
19465,0.0,0.0,0.0,3279,77860,49185,-28675
19466,0.0,0.0,0.0,3279,77864,49185,-28679
19467,0.0,0.0,0.0,3279,77868,49185,-28683
19468,0.0,0.0,0.0,3279,77872,49185,-28687
19469,0.0,0.0,0.0,3279,77876,49185,-28691
19470,0.0,0.0,0.0,3279,77880,49185,-28695
19471,0.0,0.0,0.0,3279,77884,49185,-28699
19472,0.0,0.0,0.0,3279,77888,49185,-28703
19473,0.0,0.0,0.0,3279,77892,49185,-28707
19474,0.0,0.0,0.3333333333333333,3279,77896,49185,-28711
19475,0.0,0.0,0.0,3279,77900,49185,-28715
19476,1.0,1.0,1.0,3280,77904,49200,-28704
19477,0.0,0.0,0.0,3280,77908,49200,-28708
19478,0.0,0.0,0.0,3280,77912,49200,-28712
19479,1.0,1.0,1.0,3281,77916,49215,-28701
19480,0.0,0.0,0.0,3281,77920,49215,-28705
19481,0.0,1.0,0.6666666666666666,3281,77924,49215,-28709
19482,0.0,0.0,0.0,3281,77928,49215,-28713
19483,1.0,1.0,1.0,3282,77932,49230,-28702
19484,0.0,0.0,0.0,3282,77936,49230,-28706
19485,0.0,0.0,0.0,3282,77940,49230,-28710
19486,0.0,0.0,0.0,3282,77944,49230,-28714
19487,0.0,0.0,0.0,3282,77948,49230,-28718
19488,0.0,0.0,0.0,3282,77952,49230,-28722
19489,0.0,0.0,0.0,3282,77956,49230,-28726
19490,0.0,0.0,0.0,3282,77960,49230,-28730
19491,0.0,0.0,0.0,3282,77964,49230,-28734
19492,0.0,0.0,0.0,3282,77968,49230,-28738
19493,0.0,0.0,0.0,3282,77972,49230,-28742
19494,0.0,0.0,0.0,3282,77976,49230,-28746
19495,0.0,0.0,0.0,3282,77980,49230,-28750
19496,1.0,1.0,1.0,3283,77984,49245,-28739
19497,0.0,0.0,0.0,3283,77988,49245,-28743
19498,0.0,0.0,0.0,3283,77992,49245,-28747
19499,0.0,0.0,0.0,3283,77996,49245,-28751
19500,0.0,0.0,0.0,3283,78000,49245,-28755
19501,0.0,0.0,0.0,3283,78004,49245,-28759
19502,0.0,0.0,0.0,3283,78008,49245,-28763
19503,0.0,0.0,0.0,3283,78012,49245,-28767
19504,0.0,0.0,0.0,3283,78016,49245,-28771
19505,0.0,0.0,0.0,3283,78020,49245,-28775
19506,0.0,0.0,0.0,3283,78024,49245,-28779
19507,0.0,1.0,0.6666666666666666,3283,78028,49245,-28783
19508,0.0,0.0,0.0,3283,78032,49245,-28787
19509,0.0,0.0,0.0,3283,78036,49245,-28791
19510,0.0,0.0,0.0,3283,78040,49245,-28795
19511,0.0,0.0,0.0,3283,78044,49245,-28799
19512,0.0,0.0,0.0,3283,78048,49245,-28803
19513,0.0,0.0,0.0,3283,78052,49245,-28807
19514,0.0,0.0,0.0,3283,78056,49245,-28811
19515,0.0,0.0,0.0,3283,78060,49245,-28815
19516,0.0,0.0,0.0,3283,78064,49245,-28819
19517,0.0,0.0,0.0,3283,78068,49245,-28823
19518,0.0,0.0,0.0,3283,78072,49245,-28827
19519,0.0,0.0,0.0,3283,78076,49245,-28831
19520,0.0,0.0,0.0,3283,78080,49245,-28835
19521,0.0,0.0,0.0,3283,78084,49245,-28839
19522,0.0,0.0,0.0,3283,78088,49245,-28843
19523,0.0,0.0,0.0,3283,78092,49245,-28847
19524,0.0,0.0,0.0,3283,78096,49245,-28851
19525,0.0,0.0,0.0,3283,78100,49245,-28855
19526,1.0,1.0,0.6666666666666666,3284,78104,49260,-28844
19527,0.0,0.0,0.0,3284,78108,49260,-28848
19528,0.0,0.0,0.0,3284,78112,49260,-28852
19529,0.0,0.0,0.0,3284,78116,49260,-28856
19530,0.0,0.0,0.0,3284,78120,49260,-28860
19531,0.0,0.0,0.0,3284,78124,49260,-28864
19532,0.0,0.0,0.0,3284,78128,49260,-28868
19533,0.0,0.0,0.0,3284,78132,49260,-28872
19534,0.0,0.0,0.0,3284,78136,49260,-28876
19535,1.0,1.0,0.6,3285,78140,49275,-28865
19536,0.0,0.0,0.0,3285,78144,49275,-28869
19537,0.0,0.0,0.0,3285,78148,49275,-28873
19538,0.0,0.0,0.0,3285,78152,49275,-28877
19539,0.0,0.0,0.0,3285,78156,49275,-28881
19540,0.0,0.0,0.0,3285,78160,49275,-28885
19541,0.0,0.0,0.0,3285,78164,49275,-28889
19542,0.0,0.0,0.0,3285,78168,49275,-28893
19543,0.0,0.0,0.0,3285,78172,49275,-28897
19544,0.0,0.0,0.0,3285,78176,49275,-28901
19545,0.0,0.0,0.0,3285,78180,49275,-28905
19546,0.0,0.0,0.0,3285,78184,49275,-28909
19547,0.0,0.0,0.0,3285,78188,49275,-28913
19548,1.0,1.0,1.0,3286,78192,49290,-28902
19549,0.0,0.0,0.0,3286,78196,49290,-28906
19550,0.0,0.0,0.0,3286,78200,49290,-28910
19551,0.0,0.0,0.0,3286,78204,49290,-28914
19552,0.0,0.0,0.0,3286,78208,49290,-28918
19553,0.0,0.0,0.0,3286,78212,49290,-28922
19554,0.0,0.0,0.0,3286,78216,49290,-28926
19555,0.0,0.0,0.0,3286,78220,49290,-28930
19556,0.0,0.0,0.0,3286,78224,49290,-28934
19557,1.0,1.0,1.0,3287,78228,49305,-28923
19558,0.0,0.0,0.0,3287,78232,49305,-28927
19559,0.0,0.0,0.0,3287,78236,49305,-28931
19560,0.0,0.0,0.0,3287,78240,49305,-28935
19561,1.0,1.0,0.6666666666666666,3288,78244,49320,-28924
19562,0.0,0.0,0.0,3288,78248,49320,-28928
19563,0.0,0.0,0.0,3288,78252,49320,-28932
19564,1.0,0.0,0.3333333333333333,3289,78256,49335,-28921
19565,0.0,0.0,0.0,3289,78260,49335,-28925
19566,0.0,0.0,0.0,3289,78264,49335,-28929
19567,0.0,0.0,0.0,3289,78268,49335,-28933
19568,0.0,0.0,0.0,3289,78272,49335,-28937
19569,0.0,0.0,0.0,3289,78276,49335,-28941
19570,0.0,0.0,0.5,3289,78280,49335,-28945
19571,0.0,0.0,0.0,3289,78284,49335,-28949
19572,0.0,0.0,0.0,3289,78288,49335,-28953
19573,1.0,0.0,0.2,3290,78292,49350,-28942
19574,0.0,0.0,0.0,3290,78296,49350,-28946
19575,0.0,0.0,0.0,3290,78300,49350,-28950
19576,0.0,0.0,0.0,3290,78304,49350,-28954
19577,0.0,0.0,0.0,3290,78308,49350,-28958
19578,0.0,0.0,0.0,3290,78312,49350,-28962
19579,0.0,0.0,0.0,3290,78316,49350,-28966
19580,0.0,0.0,0.0,3290,78320,49350,-28970
19581,0.0,0.0,0.3333333333333333,3290,78324,49350,-28974
19582,0.0,0.0,0.0,3290,78328,49350,-28978
19583,0.0,0.0,0.0,3290,78332,49350,-28982
19584,0.0,0.0,0.0,3290,78336,49350,-28986
19585,0.0,0.0,0.0,3290,78340,49350,-28990
19586,0.0,0.0,0.0,3290,78344,49350,-28994
19587,0.0,0.0,0.0,3290,78348,49350,-28998
19588,1.0,1.0,1.0,3291,78352,49365,-28987
19589,0.0,0.0,0.0,3291,78356,49365,-28991
19590,0.0,0.0,0.0,3291,78360,49365,-28995
19591,0.0,0.0,0.0,3291,78364,49365,-28999
19592,0.0,0.0,0.0,3291,78368,49365,-29003
19593,0.0,0.0,0.0,3291,78372,49365,-29007
19594,0.0,0.0,0.0,3291,78376,49365,-29011
19595,0.0,1.0,0.6666666666666666,3291,78380,49365,-29015
19596,0.0,0.0,0.0,3291,78384,49365,-29019
19597,0.0,0.0,0.0,3291,78388,49365,-29023
19598,0.0,0.0,0.0,3291,78392,49365,-29027
19599,0.0,0.0,0.0,3291,78396,49365,-29031
19600,0.0,0.0,0.0,3291,78400,49365,-29035
19601,0.0,0.0,0.0,3291,78404,49365,-29039
19602,0.0,0.0,0.0,3291,78408,49365,-29043
19603,0.0,0.0,0.0,3291,78412,49365,-29047
19604,0.0,0.0,0.0,3291,78416,49365,-29051
19605,0.0,0.0,0.0,3291,78420,49365,-29055
19606,1.0,1.0,1.0,3292,78424,49380,-29044
19607,1.0,1.0,1.0,3293,78428,49395,-29033
19608,0.0,0.0,0.0,3293,78432,49395,-29037
19609,0.0,0.0,0.0,3293,78436,49395,-29041
19610,0.0,0.0,0.3333333333333333,3293,78440,49395,-29045
19611,0.0,0.0,0.0,3293,78444,49395,-29049
19612,0.0,0.0,0.0,3293,78448,49395,-29053
19613,0.0,0.0,0.0,3293,78452,49395,-29057
19614,0.0,0.0,0.0,3293,78456,49395,-29061
19615,0.0,0.0,0.0,3293,78460,49395,-29065
19616,0.0,0.0,0.0,3293,78464,49395,-29069
19617,1.0,1.0,1.0,3294,78468,49410,-29058
19618,0.0,0.0,0.0,3294,78472,49410,-29062
19619,0.0,0.0,0.0,3294,78476,49410,-29066
19620,0.0,0.0,0.0,3294,78480,49410,-29070
19621,1.0,1.0,1.0,3295,78484,49425,-29059
19622,0.0,0.0,0.0,3295,78488,49425,-29063
19623,0.0,0.0,0.0,3295,78492,49425,-29067
19624,0.0,0.0,0.0,3295,78496,49425,-29071
19625,1.0,0.0,0.5,3296,78500,49440,-29060
19626,0.0,0.0,0.0,3296,78504,49440,-29064
19627,0.0,0.0,0.0,3296,78508,49440,-29068
19628,0.0,0.0,0.0,3296,78512,49440,-29072
19629,0.0,0.0,0.0,3296,78516,49440,-29076
19630,0.0,0.0,0.0,3296,78520,49440,-29080
19631,0.0,0.0,0.0,3296,78524,49440,-29084
19632,0.0,0.0,0.0,3296,78528,49440,-29088
19633,0.0,0.0,0.0,3296,78532,49440,-29092
19634,0.0,0.0,0.0,3296,78536,49440,-29096
19635,0.0,0.0,0.0,3296,78540,49440,-29100
19636,0.0,0.0,0.0,3296,78544,49440,-29104
19637,0.0,0.0,0.0,3296,78548,49440,-29108
19638,1.0,0.0,0.4,3297,78552,49455,-29097
19639,0.0,0.0,0.0,3297,78556,49455,-29101
19640,0.0,0.0,0.0,3297,78560,49455,-29105
19641,0.0,0.0,0.0,3297,78564,49455,-29109
19642,0.0,0.0,0.0,3297,78568,49455,-29113
19643,0.0,0.0,0.0,3297,78572,49455,-29117
19644,0.0,0.0,0.0,3297,78576,49455,-29121
19645,1.0,1.0,1.0,3298,78580,49470,-29110
19646,0.0,0.0,0.0,3298,78584,49470,-29114
19647,0.0,0.0,0.0,3298,78588,49470,-29118
19648,0.0,0.0,0.0,3298,78592,49470,-29122
19649,0.0,0.0,0.0,3298,78596,49470,-29126
19650,0.0,0.0,0.0,3298,78600,49470,-29130
19651,0.0,0.0,0.0,3298,78604,49470,-29134
19652,0.0,0.0,0.0,3298,78608,49470,-29138
19653,0.0,0.0,0.3333333333333333,3298,78612,49470,-29142
19654,0.0,0.0,0.0,3298,78616,49470,-29146
19655,0.0,0.0,0.0,3298,78620,49470,-29150
19656,0.0,0.0,0.0,3298,78624,49470,-29154
19657,0.0,0.0,0.25,3298,78628,49470,-29158
19658,0.0,0.0,0.0,3298,78632,49470,-29162
19659,0.0,0.0,0.0,3298,78636,49470,-29166
19660,0.0,0.0,0.0,3298,78640,49470,-29170
19661,0.0,0.0,0.0,3298,78644,49470,-29174
19662,0.0,0.0,0.0,3298,78648,49470,-29178
19663,0.0,0.0,0.0,3298,78652,49470,-29182
19664,0.0,0.0,0.0,3298,78656,49470,-29186
19665,0.0,0.0,0.0,3298,78660,49470,-29190
19666,0.0,0.0,0.0,3298,78664,49470,-29194
19667,0.0,0.0,0.0,3298,78668,49470,-29198
19668,0.0,0.0,0.0,3298,78672,49470,-29202
19669,0.0,0.0,0.0,3298,78676,49470,-29206
19670,0.0,0.0,0.0,3298,78680,49470,-29210
19671,0.0,0.0,0.0,3298,78684,49470,-29214
19672,0.0,0.0,0.0,3298,78688,49470,-29218
19673,0.0,0.0,0.0,3298,78692,49470,-29222
19674,0.0,0.0,0.0,3298,78696,49470,-29226
19675,0.0,0.0,0.0,3298,78700,49470,-29230
19676,0.0,0.0,0.0,3298,78704,49470,-29234
19677,0.0,0.0,0.0,3298,78708,49470,-29238
19678,0.0,0.0,0.0,3298,78712,49470,-29242
19679,0.0,0.0,0.0,3298,78716,49470,-29246
19680,0.0,0.0,0.0,3298,78720,49470,-29250
19681,0.0,0.0,0.0,3298,78724,49470,-29254
19682,0.0,0.0,0.0,3298,78728,49470,-29258
19683,0.0,0.0,0.0,3298,78732,49470,-29262
19684,0.0,0.0,0.0,3298,78736,49470,-29266
19685,0.0,0.0,0.0,3298,78740,49470,-29270
19686,0.0,0.0,0.0,3298,78744,49470,-29274
19687,0.0,0.0,0.25,3298,78748,49470,-29278
19688,0.0,0.0,0.0,3298,78752,49470,-29282
19689,0.0,0.0,0.0,3298,78756,49470,-29286
19690,0.0,0.0,0.0,3298,78760,49470,-29290
19691,0.0,0.0,0.0,3298,78764,49470,-29294
19692,0.0,0.0,0.5,3298,78768,49470,-29298
19693,0.0,0.0,0.0,3298,78772,49470,-29302
19694,0.0,0.0,0.0,3298,78776,49470,-29306
19695,0.0,0.0,0.0,3298,78780,49470,-29310
19696,1.0,1.0,0.6,3299,78784,49485,-29299
19697,1.0,1.0,1.0,3300,78788,49500,-29288
19698,0.0,0.0,0.0,3300,78792,49500,-29292
19699,0.0,0.0,0.0,3300,78796,49500,-29296
19700,0.0,0.0,0.0,3300,78800,49500,-29300
19701,0.0,0.0,0.0,3300,78804,49500,-29304
19702,0.0,0.0,0.0,3300,78808,49500,-29308
19703,0.0,0.0,0.0,3300,78812,49500,-29312
19704,0.0,0.0,0.0,3300,78816,49500,-29316
19705,0.0,0.0,0.0,3300,78820,49500,-29320
19706,0.0,0.0,0.0,3300,78824,49500,-29324
19707,1.0,1.0,1.0,3301,78828,49515,-29313
19708,0.0,0.0,0.0,3301,78832,49515,-29317
19709,0.0,0.0,0.0,3301,78836,49515,-29321
19710,0.0,0.0,0.0,3301,78840,49515,-29325
19711,0.0,0.0,0.0,3301,78844,49515,-29329
19712,0.0,0.0,0.0,3301,78848,49515,-29333
19713,0.0,0.0,0.0,3301,78852,49515,-29337
19714,0.0,0.0,0.0,3301,78856,49515,-29341
19715,0.0,0.0,0.0,3301,78860,49515,-29345
19716,1.0,1.0,1.0,3302,78864,49530,-29334
19717,0.0,0.0,0.0,3302,78868,49530,-29338
19718,0.0,0.0,0.0,3302,78872,49530,-29342
19719,0.0,0.0,0.0,3302,78876,49530,-29346
19720,1.0,1.0,1.0,3303,78880,49545,-29335
19721,0.0,0.0,0.0,3303,78884,49545,-29339
19722,0.0,0.0,0.0,3303,78888,49545,-29343
19723,0.0,0.0,0.0,3303,78892,49545,-29347
19724,0.0,0.0,0.0,3303,78896,49545,-29351
19725,0.0,0.0,0.0,3303,78900,49545,-29355
19726,0.0,0.0,0.0,3303,78904,49545,-29359
19727,0.0,0.0,0.0,3303,78908,49545,-29363
19728,0.0,0.0,0.0,3303,78912,49545,-29367
19729,0.0,0.0,0.0,3303,78916,49545,-29371
19730,0.0,0.0,0.0,3303,78920,49545,-29375
19731,0.0,0.0,0.0,3303,78924,49545,-29379
19732,0.0,0.0,0.0,3303,78928,49545,-29383
19733,0.0,0.0,0.0,3303,78932,49545,-29387
19734,0.0,0.0,0.0,3303,78936,49545,-29391
19735,0.0,0.0,0.0,3303,78940,49545,-29395
19736,0.0,0.0,0.0,3303,78944,49545,-29399
19737,0.0,0.0,0.0,3303,78948,49545,-29403
19738,0.0,0.0,0.0,3303,78952,49545,-29407
19739,0.0,0.0,0.0,3303,78956,49545,-29411
19740,0.0,0.0,0.0,3303,78960,49545,-29415
19741,0.0,0.0,0.3333333333333333,3303,78964,49545,-29419
19742,0.0,0.0,0.0,3303,78968,49545,-29423
19743,0.0,0.0,0.0,3303,78972,49545,-29427
19744,0.0,0.0,0.0,3303,78976,49545,-29431
19745,0.0,0.0,0.0,3303,78980,49545,-29435
19746,0.0,0.0,0.0,3303,78984,49545,-29439
19747,0.0,0.0,0.0,3303,78988,49545,-29443
19748,0.0,0.0,0.0,3303,78992,49545,-29447
19749,0.0,0.0,0.0,3303,78996,49545,-29451
19750,0.0,0.0,0.0,3303,79000,49545,-29455
19751,0.0,0.0,0.0,3303,79004,49545,-29459
19752,0.0,0.0,0.0,3303,79008,49545,-29463
19753,0.0,0.0,0.0,3303,79012,49545,-29467
19754,1.0,1.0,1.0,3304,79016,49560,-29456
19755,0.0,0.0,0.0,3304,79020,49560,-29460
19756,0.0,0.0,0.0,3304,79024,49560,-29464
19757,0.0,0.0,0.0,3304,79028,49560,-29468
19758,0.0,0.0,0.0,3304,79032,49560,-29472
19759,0.0,0.0,0.3333333333333333,3304,79036,49560,-29476
19760,0.0,0.0,0.0,3304,79040,49560,-29480
19761,0.0,0.0,0.0,3304,79044,49560,-29484
19762,0.0,0.0,0.0,3304,79048,49560,-29488
19763,0.0,0.0,0.0,3304,79052,49560,-29492
19764,0.0,0.0,0.0,3304,79056,49560,-29496
19765,0.0,0.0,0.0,3304,79060,49560,-29500
19766,0.0,0.0,0.0,3304,79064,49560,-29504
19767,0.0,0.0,0.0,3304,79068,49560,-29508
19768,1.0,1.0,1.0,3305,79072,49575,-29497
19769,0.0,0.0,0.0,3305,79076,49575,-29501
19770,0.0,0.0,0.0,3305,79080,49575,-29505
19771,0.0,0.0,0.0,3305,79084,49575,-29509
19772,0.0,0.0,0.0,3305,79088,49575,-29513
19773,0.0,0.0,0.0,3305,79092,49575,-29517
19774,0.0,0.0,0.0,3305,79096,49575,-29521
19775,0.0,0.0,0.0,3305,79100,49575,-29525
19776,0.0,0.0,0.0,3305,79104,49575,-29529
19777,0.0,0.0,0.0,3305,79108,49575,-29533
19778,0.0,0.0,0.0,3305,79112,49575,-29537
19779,0.0,0.0,0.0,3305,79116,49575,-29541
19780,0.0,0.0,0.0,3305,79120,49575,-29545
19781,0.0,0.0,0.0,3305,79124,49575,-29549
19782,0.0,0.0,0.0,3305,79128,49575,-29553
19783,1.0,1.0,1.0,3306,79132,49590,-29542
19784,0.0,0.0,0.0,3306,79136,49590,-29546
19785,0.0,0.0,0.0,3306,79140,49590,-29550
19786,0.0,0.0,0.0,3306,79144,49590,-29554
19787,0.0,0.0,0.0,3306,79148,49590,-29558
19788,0.0,0.0,0.0,3306,79152,49590,-29562
