index,actual,predicted,probability,cumul_pos
17572,0.0,0.0,0.0,3611
17573,0.0,0.0,0.0,3611
17574,0.0,0.0,0.0,3611
17576,0.0,0.0,0.0,3611
17577,0.0,0.0,0.0,3611
17578,0.0,0.0,0.0,3611
17580,0.0,0.0,0.0,3611
17581,0.0,0.0,0.0,3611
17582,0.0,0.0,0.0,3611
17584,0.0,0.0,0.0,3611
17587,0.0,0.0,0.0,3611
17589,0.0,0.0,0.0,3611
17591,0.0,0.0,0.0,3611
17593,0.0,0.0,0.0,3611
17594,0.0,0.0,0.0,3611
17595,0.0,0.0,0.0,3611
17597,0.0,0.0,0.0,3611
17599,0.0,0.0,0.0,3611
17600,0.0,0.0,0.0,3611
17601,0.0,0.0,0.0,3611
17602,0.0,0.0,0.0,3611
17603,0.0,0.0,0.0,3611
17604,0.0,0.0,0.0,3611
17605,0.0,0.0,0.0,3611
17607,0.0,0.0,0.0,3611
17608,0.0,0.0,0.0,3611
17609,0.0,0.0,0.0,3611
17610,0.0,0.0,0.0,3611
17611,0.0,0.0,0.0,3611
17612,0.0,0.0,0.0,3611
17613,0.0,0.0,0.0,3611
17614,0.0,0.0,0.0,3611
17615,0.0,0.0,0.0,3611
17618,0.0,0.0,0.0,3611
17619,0.0,0.0,0.0,3611
17620,0.0,0.0,0.0,3611
17621,0.0,0.0,0.0,3611
17622,0.0,0.0,0.0,3611
17624,0.0,0.0,0.0,3611
17625,0.0,0.0,0.0,3611
17626,0.0,0.0,0.0,3611
17627,0.0,0.0,0.0,3611
17628,0.0,0.0,0.0,3611
17629,0.0,0.0,0.0,3611
17630,0.0,0.0,0.0,3611
17631,0.0,0.0,0.0,3611
17633,0.0,0.0,0.0,3611
17634,0.0,0.0,0.0,3611
17635,0.0,0.0,0.0,3611
17636,0.0,0.0,0.0,3611
17637,0.0,0.0,0.0,3611
17638,0.0,0.0,0.0,3611
17641,0.0,0.0,0.0,3611
17642,0.0,0.0,0.0,3611
17643,0.0,0.0,0.0,3611
17644,0.0,0.0,0.0,3611
17645,0.0,0.0,0.0,3611
17647,0.0,0.0,0.0,3611
17648,0.0,0.0,0.0,3611
17649,0.0,0.0,0.0,3611
17650,0.0,0.0,0.0,3611
17651,0.0,0.0,0.0,3611
17652,0.0,0.0,0.0,3611
17653,0.0,0.0,0.0,3611
17654,0.0,0.0,0.0,3611
17657,0.0,0.0,0.0,3611
17658,0.0,0.0,0.0,3611
17659,0.0,0.0,0.0,3611
17660,0.0,0.0,0.0,3611
17661,0.0,0.0,0.0,3611
17663,0.0,0.0,0.0,3611
17664,0.0,0.0,0.0,3611
17665,0.0,0.0,0.0,3611
17667,0.0,0.0,0.0,3611
17668,0.0,0.0,0.0,3611
17669,0.0,0.0,0.0,3611
17670,0.0,0.0,0.0,3611
17671,0.0,0.0,0.0,3611
17673,0.0,0.0,0.0,3611
17674,0.0,0.0,0.0,3611
17676,0.0,0.0,0.0,3611
17677,0.0,0.0,0.0,3611
17678,0.0,0.0,0.0,3611
17679,0.0,0.0,0.0,3611
17681,0.0,0.0,0.0,3611
17683,0.0,0.0,0.0,3611
17684,0.0,0.0,0.0,3611
17686,0.0,0.0,0.0,3611
17687,0.0,0.0,0.0,3611
17688,0.0,0.0,0.0,3611
17690,0.0,0.0,0.0,3611
17691,0.0,0.0,0.0,3611
17692,0.0,0.0,0.0,3611
17693,0.0,0.0,0.0,3611
17694,0.0,0.0,0.0,3611
17695,0.0,0.0,0.0,3611
17696,0.0,0.0,0.0,3611
17697,0.0,0.0,0.0,3611
17699,0.0,0.0,0.0,3611
17700,0.0,0.0,0.0,3611
17701,0.0,0.0,0.0,3611
17702,0.0,0.0,0.0,3611
17704,0.0,0.0,0.0,3611
17705,0.0,0.0,0.0,3611
17706,0.0,0.0,0.0,3611
17707,0.0,0.0,0.0,3611
17708,0.0,0.0,0.0,3611
17709,0.0,0.0,0.0,3611
17710,0.0,0.0,0.0,3611
17712,0.0,0.0,0.0,3611
17713,0.0,0.0,0.0,3611
17714,0.0,0.0,0.0,3611
17715,0.0,0.0,0.0,3611
17716,0.0,0.0,0.0,3611
17717,0.0,0.0,0.0,3611
17718,0.0,0.0,0.0,3611
17719,0.0,0.0,0.0,3611
17720,0.0,0.0,0.0,3611
17721,0.0,0.0,0.0,3611
17722,0.0,0.0,0.0,3611
17723,0.0,0.0,0.0,3611
17724,0.0,0.0,0.0,3611
17725,0.0,0.0,0.0,3611
17726,0.0,0.0,0.0,3611
17727,0.0,0.0,0.0,3611
17728,0.0,0.0,0.0,3611
17730,0.0,0.0,0.0,3611
17731,0.0,0.0,0.0,3611
17732,0.0,0.0,0.0,3611
17733,0.0,0.0,0.0,3611
17734,0.0,0.0,0.0,3611
17737,0.0,0.0,0.0,3611
17738,0.0,0.0,0.0,3611
17739,0.0,0.0,0.0,3611
17740,0.0,0.0,0.0,3611
17741,0.0,0.0,0.0,3611
17742,0.0,0.0,0.0,3611
17743,0.0,0.0,0.0,3611
17744,0.0,0.0,0.0,3611
17745,0.0,0.0,0.0,3611
17746,0.0,0.0,0.0,3611
17747,0.0,0.0,0.0,3611
17748,0.0,0.0,0.0,3611
17749,0.0,0.0,0.0,3611
17752,0.0,0.0,0.0,3611
17753,0.0,0.0,0.0,3611
17754,0.0,0.0,0.0,3611
17755,0.0,0.0,0.0,3611
17756,0.0,0.0,0.0,3611
17757,0.0,0.0,0.0,3611
17758,0.0,0.0,0.0,3611
17759,0.0,0.0,0.0,3611
17761,0.0,0.0,0.0,3611
17763,0.0,0.0,0.0,3611
17764,0.0,0.0,0.0,3611
17765,0.0,0.0,0.0,3611
17768,0.0,0.0,0.0,3611
17770,0.0,0.0,0.0,3611
17771,0.0,0.0,0.0,3611
17773,0.0,0.0,0.0,3611
17774,0.0,0.0,0.0,3611
17775,0.0,0.0,0.0,3611
17776,0.0,0.0,0.0,3611
17777,0.0,0.0,0.0,3611
17778,0.0,0.0,0.0,3611
17779,0.0,0.0,0.0,3611
17780,0.0,0.0,0.0,3611
17781,0.0,0.0,0.0,3611
17782,0.0,0.0,0.0,3611
17784,0.0,0.0,0.0,3611
17786,0.0,0.0,0.0,3611
17787,0.0,0.0,0.0,3611
17788,0.0,0.0,0.0,3611
17789,0.0,0.0,0.0,3611
17790,0.0,0.0,0.0,3611
17791,0.0,0.0,0.0,3611
17792,0.0,0.0,0.0,3611
17793,0.0,0.0,0.0,3611
17794,0.0,0.0,0.0,3611
17795,0.0,0.0,0.0,3611
17796,0.0,0.0,0.0,3611
17797,0.0,0.0,0.0,3611
17798,0.0,0.0,0.0,3611
17799,0.0,0.0,0.0,3611
17800,0.0,0.0,0.0,3611
17801,0.0,0.0,0.0,3611
17802,0.0,0.0,0.0,3611
17803,0.0,0.0,0.0,3611
17804,0.0,0.0,0.0,3611
17806,0.0,0.0,0.0,3611
17807,0.0,0.0,0.0,3611
17808,0.0,0.0,0.0,3611
17809,0.0,0.0,0.0,3611
17810,0.0,0.0,0.0,3611
17811,0.0,0.0,0.0,3611
17812,0.0,0.0,0.0,3611
17813,0.0,0.0,0.0,3611
17814,0.0,0.0,0.0,3611
17815,0.0,0.0,0.0,3611
17816,0.0,0.0,0.0,3611
17817,0.0,0.0,0.0,3611
17818,0.0,0.0,0.0,3611
17820,0.0,0.0,0.0,3611
17822,0.0,0.0,0.0,3611
17824,0.0,0.0,0.0,3611
17825,0.0,0.0,0.0,3611
17826,0.0,0.0,0.0,3611
17828,0.0,0.0,0.0,3611
17829,0.0,0.0,0.0,3611
17831,0.0,0.0,0.0,3611
17832,0.0,0.0,0.0,3611
17833,0.0,0.0,0.0,3611
17834,0.0,0.0,0.0,3611
17836,0.0,0.0,0.0,3611
17837,0.0,0.0,0.0,3611
17839,0.0,0.0,0.0,3611
17840,0.0,0.0,0.0,3611
17841,0.0,0.0,0.0,3611
17842,0.0,0.0,0.0,3611
17843,0.0,0.0,0.0,3611
17844,0.0,0.0,0.0,3611
17845,0.0,0.0,0.0,3611
17847,0.0,0.0,0.0,3611
17851,0.0,0.0,0.0,3611
17852,0.0,0.0,0.0,3611
17853,0.0,0.0,0.0,3611
17854,0.0,0.0,0.0,3611
17855,0.0,0.0,0.0,3611
17856,0.0,0.0,0.0,3611
17857,0.0,0.0,0.0,3611
17858,0.0,0.0,0.0,3611
17860,0.0,0.0,0.0,3611
17861,0.0,0.0,0.0,3611
17862,0.0,0.0,0.0,3611
17863,0.0,0.0,0.0,3611
17864,0.0,0.0,0.0,3611
17865,0.0,0.0,0.0,3611
17867,0.0,0.0,0.0,3611
17868,0.0,0.0,0.0,3611
17869,0.0,0.0,0.0,3611
17870,0.0,0.0,0.0,3611
17871,0.0,0.0,0.0,3611
17872,0.0,0.0,0.0,3611
17873,0.0,0.0,0.0,3611
17874,0.0,0.0,0.0,3611
17875,0.0,0.0,0.0,3611
17876,0.0,0.0,0.0,3611
17877,0.0,0.0,0.0,3611
17878,0.0,0.0,0.0,3611
17879,0.0,0.0,0.0,3611
17880,0.0,0.0,0.0,3611
17881,0.0,0.0,0.0,3611
17882,0.0,0.0,0.0,3611
17883,0.0,0.0,0.0,3611
17884,0.0,0.0,0.0,3611
17885,0.0,0.0,0.0,3611
17887,0.0,0.0,0.0,3611
17888,0.0,0.0,0.0,3611
17889,0.0,0.0,0.0,3611
17890,0.0,0.0,0.0,3611
17891,0.0,0.0,0.0,3611
17892,0.0,0.0,0.0,3611
17894,0.0,0.0,0.0,3611
17895,0.0,0.0,0.0,3611
17896,0.0,0.0,0.0,3611
17897,0.0,0.0,0.0,3611
17898,0.0,0.0,0.0,3611
17899,0.0,0.0,0.0,3611
17901,0.0,0.0,0.0,3611
17902,0.0,0.0,0.0,3611
17903,0.0,0.0,0.0,3611
17904,0.0,0.0,0.0,3611
17905,0.0,0.0,0.0,3611
17906,0.0,0.0,0.0,3611
17907,0.0,0.0,0.0,3611
17908,0.0,0.0,0.0,3611
17910,0.0,0.0,0.0,3611
17911,0.0,0.0,0.0,3611
17912,0.0,0.0,0.0,3611
17913,0.0,0.0,0.0,3611
17914,0.0,0.0,0.0,3611
17915,0.0,0.0,0.0,3611
17918,0.0,0.0,0.0,3611
17919,0.0,0.0,0.0,3611
17920,0.0,0.0,0.0,3611
17922,0.0,0.0,0.0,3611
17923,0.0,0.0,0.0,3611
17926,0.0,0.0,0.0,3611
17929,0.0,0.0,0.0,3611
17930,0.0,0.0,0.0,3611
17933,0.0,0.0,0.0,3611
17934,0.0,0.0,0.0,3611
17937,0.0,0.0,0.0,3611
17938,0.0,0.0,0.0,3611
17939,0.0,0.0,0.0,3611
17940,0.0,0.0,0.0,3611
17942,0.0,0.0,0.0,3611
17943,0.0,0.0,0.0,3611
17944,0.0,0.0,0.0,3611
17945,0.0,0.0,0.0,3611
17946,0.0,0.0,0.0,3611
17947,0.0,0.0,0.0,3611
17948,0.0,0.0,0.0,3611
17949,0.0,0.0,0.0,3611
17950,0.0,0.0,0.0,3611
17952,0.0,0.0,0.0,3611
17953,0.0,0.0,0.0,3611
17954,0.0,0.0,0.0,3611
17955,0.0,0.0,0.0,3611
17956,0.0,0.0,0.0,3611
17957,0.0,0.0,0.0,3611
17958,0.0,0.0,0.0,3611
17959,0.0,0.0,0.0,3611
17960,0.0,0.0,0.0,3611
17962,0.0,0.0,0.0,3611
17963,0.0,0.0,0.0,3611
17964,0.0,0.0,0.0,3611
17965,0.0,0.0,0.0,3611
17966,0.0,0.0,0.0,3611
17967,0.0,0.0,0.0,3611
17968,0.0,0.0,0.0,3611
17969,0.0,0.0,0.0,3611
17970,0.0,0.0,0.0,3611
17972,0.0,0.0,0.0,3611
17973,0.0,0.0,0.0,3611
17974,0.0,0.0,0.0,3611
17975,0.0,0.0,0.0,3611
17976,0.0,0.0,0.0,3611
17977,0.0,0.0,0.0,3611
17978,0.0,0.0,0.0,3611
17979,0.0,0.0,0.0,3611
17980,0.0,0.0,0.0,3611
17982,0.0,0.0,0.0,3611
17983,0.0,0.0,0.0,3611
17985,0.0,0.0,0.0,3611
17986,0.0,0.0,0.0,3611
17987,0.0,0.0,0.0,3611
17988,0.0,0.0,0.0,3611
17989,0.0,0.0,0.0,3611
17990,0.0,0.0,0.0,3611
17992,0.0,0.0,0.0,3611
17993,0.0,0.0,0.0,3611
17994,0.0,0.0,0.0,3611
17995,0.0,0.0,0.0,3611
17996,0.0,0.0,0.0,3611
17997,0.0,0.0,0.0,3611
17998,0.0,0.0,0.0,3611
17999,0.0,0.0,0.0,3611
18000,0.0,0.0,0.0,3611
18001,0.0,0.0,0.0,3611
18002,0.0,0.0,0.0,3611
18003,0.0,0.0,0.0,3611
18004,0.0,0.0,0.0,3611
18005,0.0,0.0,0.0,3611
18006,0.0,0.0,0.0,3611
18007,0.0,0.0,0.0,3611
18008,0.0,0.0,0.0,3611
18009,0.0,0.0,0.0,3611
18011,0.0,0.0,0.0,3611
18013,0.0,0.0,0.0,3611
18014,0.0,0.0,0.0,3611
18015,0.0,0.0,0.0,3611
18016,0.0,0.0,0.0,3611
18017,0.0,0.0,0.0,3611
18018,0.0,0.0,0.0,3611
18019,0.0,0.0,0.0,3611
18020,0.0,0.0,0.0,3611
18021,0.0,0.0,0.0,3611
18022,0.0,0.0,0.0,3611
18024,0.0,0.0,0.0,3611
18025,0.0,0.0,0.0,3611
18026,0.0,0.0,0.0,3611
18027,0.0,0.0,0.0,3611
18028,0.0,0.0,0.0,3611
18029,0.0,0.0,0.0,3611
18030,0.0,0.0,0.0,3611
18031,0.0,0.0,0.0,3611
18034,0.0,0.0,0.0,3611
18035,0.0,0.0,0.0,3611
18036,0.0,0.0,0.0,3611
18037,0.0,0.0,0.0,3611
18038,0.0,0.0,0.0,3611
18039,0.0,0.0,0.0,3611
18040,0.0,0.0,0.0,3611
18041,0.0,0.0,0.0,3611
18042,0.0,0.0,0.0,3611
18043,0.0,0.0,0.0,3611
18044,0.0,0.0,0.0,3611
18045,0.0,0.0,0.0,3611
18046,0.0,0.0,0.0,3611
18048,0.0,0.0,0.0,3611
18049,0.0,0.0,0.0,3611
18050,0.0,0.0,0.0,3611
18051,0.0,0.0,0.0,3611
18052,0.0,0.0,0.0,3611
18053,0.0,0.0,0.0,3611
18054,0.0,0.0,0.0,3611
18055,0.0,0.0,0.0,3611
18056,0.0,0.0,0.0,3611
18057,0.0,0.0,0.0,3611
18058,0.0,0.0,0.0,3611
18059,0.0,0.0,0.0,3611
18060,0.0,0.0,0.0,3611
18061,0.0,0.0,0.0,3611
18062,0.0,0.0,0.0,3611
18063,0.0,0.0,0.0,3611
18064,0.0,0.0,0.0,3611
18065,0.0,0.0,0.0,3611
18066,0.0,0.0,0.0,3611
18067,0.0,0.0,0.0,3611
18068,0.0,0.0,0.0,3611
18070,0.0,0.0,0.0,3611
18071,0.0,0.0,0.0,3611
18072,0.0,0.0,0.0,3611
18073,0.0,0.0,0.0,3611
18074,0.0,0.0,0.0,3611
18075,0.0,0.0,0.0,3611
18076,0.0,0.0,0.0,3611
18077,0.0,0.0,0.0,3611
18078,0.0,0.0,0.0,3611
18079,0.0,0.0,0.0,3611
18080,0.0,0.0,0.0,3611
18081,0.0,0.0,0.0,3611
18082,0.0,0.0,0.0,3611
18083,0.0,0.0,0.0,3611
18084,0.0,0.0,0.0,3611
18085,0.0,0.0,0.0,3611
18086,0.0,0.0,0.0,3611
18087,0.0,0.0,0.0,3611
18088,0.0,0.0,0.0,3611
18089,0.0,0.0,0.0,3611
18091,0.0,0.0,0.0,3611
18092,0.0,0.0,0.0,3611
18093,0.0,0.0,0.0,3611
18094,0.0,0.0,0.0,3611
18095,0.0,0.0,0.0,3611
18096,0.0,0.0,0.0,3611
18098,0.0,0.0,0.0,3611
18099,0.0,0.0,0.0,3611
18100,0.0,0.0,0.0,3611
18101,0.0,0.0,0.0,3611
18102,0.0,0.0,0.0,3611
18103,0.0,0.0,0.0,3611
18104,0.0,0.0,0.0,3611
18105,0.0,0.0,0.0,3611
18106,0.0,0.0,0.0,3611
18107,0.0,0.0,0.0,3611
18109,0.0,0.0,0.0,3611
18110,0.0,0.0,0.0,3611
18111,0.0,0.0,0.0,3611
18112,0.0,0.0,0.0,3611
18113,0.0,0.0,0.0,3611
18114,0.0,0.0,0.0,3611
18115,0.0,0.0,0.0,3611
18116,0.0,0.0,0.0,3611
18117,0.0,0.0,0.0,3611
18118,0.0,0.0,0.0,3611
18119,0.0,0.0,0.0,3611
18120,0.0,0.0,0.0,3611
18122,0.0,0.0,0.0,3611
18124,0.0,0.0,0.0,3611
18125,0.0,0.0,0.0,3611
18126,0.0,0.0,0.0,3611
18127,0.0,0.0,0.0,3611
18128,0.0,0.0,0.0,3611
18129,0.0,0.0,0.0,3611
18130,0.0,0.0,0.0,3611
18131,0.0,0.0,0.0,3611
18132,0.0,0.0,0.0,3611
18134,0.0,0.0,0.0,3611
18135,0.0,0.0,0.0,3611
18136,0.0,0.0,0.0,3611
18137,0.0,0.0,0.0,3611
18138,0.0,0.0,0.0,3611
18139,0.0,0.0,0.0,3611
18140,0.0,0.0,0.0,3611
18141,0.0,0.0,0.0,3611
18142,0.0,0.0,0.0,3611
18143,0.0,0.0,0.0,3611
18144,0.0,0.0,0.0,3611
18146,0.0,0.0,0.0,3611
18148,0.0,0.0,0.0,3611
18149,0.0,0.0,0.0,3611
18150,0.0,0.0,0.0,3611
18151,0.0,0.0,0.0,3611
18152,0.0,0.0,0.0,3611
18153,0.0,0.0,0.0,3611
18154,0.0,0.0,0.0,3611
18155,0.0,0.0,0.0,3611
18156,0.0,0.0,0.0,3611
18157,0.0,0.0,0.0,3611
18158,0.0,0.0,0.0,3611
18159,0.0,0.0,0.0,3611
18160,0.0,0.0,0.0,3611
18161,0.0,0.0,0.0,3611
18162,0.0,0.0,0.0,3611
18163,0.0,0.0,0.0,3611
18164,0.0,0.0,0.0,3611
18165,0.0,0.0,0.0,3611
18166,0.0,0.0,0.0,3611
18167,0.0,0.0,0.0,3611
18168,0.0,0.0,0.0,3611
18170,0.0,0.0,0.0,3611
18171,0.0,0.0,0.0,3611
18172,0.0,0.0,0.0,3611
18173,0.0,0.0,0.0,3611
18174,0.0,0.0,0.0,3611
18175,0.0,0.0,0.0,3611
18177,0.0,0.0,0.0,3611
18180,0.0,0.0,0.0,3611
18181,0.0,0.0,0.0,3611
18182,0.0,0.0,0.0,3611
18184,0.0,0.0,0.0,3611
18185,0.0,0.0,0.0,3611
18186,0.0,0.0,0.0,3611
18187,0.0,0.0,0.0,3611
18188,0.0,0.0,0.0,3611
18189,0.0,0.0,0.0,3611
18190,0.0,0.0,0.0,3611
18191,0.0,0.0,0.0,3611
18192,0.0,0.0,0.0,3611
18193,0.0,0.0,0.0,3611
18194,0.0,0.0,0.0,3611
18195,0.0,0.0,0.0,3611
18196,0.0,0.0,0.0,3611
18197,0.0,0.0,0.0,3611
18198,0.0,0.0,0.0,3611
18199,0.0,0.0,0.0,3611
18201,0.0,0.0,0.0,3611
18203,0.0,0.0,0.0,3611
18204,0.0,0.0,0.0,3611
18205,0.0,0.0,0.0,3611
18206,0.0,0.0,0.0,3611
18207,0.0,0.0,0.0,3611
18208,0.0,0.0,0.0,3611
18209,0.0,0.0,0.0,3611
18210,0.0,0.0,0.0,3611
18211,0.0,0.0,0.0,3611
18213,0.0,0.0,0.0,3611
18214,0.0,0.0,0.0,3611
18217,0.0,0.0,0.0,3611
18218,0.0,0.0,0.0,3611
18219,0.0,0.0,0.0,3611
18220,0.0,0.0,0.0,3611
18221,0.0,0.0,0.0,3611
18222,0.0,0.0,0.0,3611
18223,0.0,0.0,0.0,3611
18224,0.0,0.0,0.0,3611
18225,0.0,0.0,0.0,3611
18226,0.0,0.0,0.0,3611
18227,0.0,0.0,0.0,3611
18228,0.0,0.0,0.0,3611
18229,0.0,0.0,0.0,3611
18230,0.0,0.0,0.0,3611
18231,0.0,0.0,0.0,3611
18232,0.0,0.0,0.0,3611
18233,0.0,0.0,0.0,3611
18235,0.0,0.0,0.0,3611
18236,0.0,0.0,0.0,3611
18238,0.0,0.0,0.0,3611
18239,0.0,0.0,0.0,3611
18240,0.0,0.0,0.0,3611
18241,0.0,0.0,0.0,3611
18242,0.0,0.0,0.0,3611
18243,0.0,0.0,0.0,3611
18244,0.0,0.0,0.0,3611
18245,0.0,0.0,0.0,3611
18246,0.0,0.0,0.0,3611
18247,0.0,0.0,0.0,3611
18248,0.0,0.0,0.0,3611
18249,0.0,0.0,0.0,3611
18250,0.0,0.0,0.0,3611
18251,0.0,0.0,0.0,3611
18252,0.0,0.0,0.0,3611
18253,0.0,0.0,0.0,3611
18255,0.0,0.0,0.0,3611
18257,0.0,0.0,0.0,3611
18259,0.0,0.0,0.0,3611
18260,0.0,0.0,0.0,3611
18261,0.0,0.0,0.0,3611
18262,0.0,0.0,0.0,3611
18265,0.0,0.0,0.0,3611
18267,0.0,0.0,0.0,3611
18268,0.0,0.0,0.0,3611
18269,0.0,0.0,0.0,3611
18270,0.0,0.0,0.0,3611
18271,0.0,0.0,0.0,3611
18272,0.0,0.0,0.0,3611
18274,0.0,0.0,0.0,3611
18275,0.0,0.0,0.0,3611
18276,0.0,0.0,0.0,3611
18277,0.0,0.0,0.0,3611
18278,0.0,0.0,0.0,3611
18280,0.0,0.0,0.0,3611
18282,0.0,0.0,0.0,3611
18284,0.0,0.0,0.0,3611
18286,0.0,0.0,0.0,3611
18287,0.0,0.0,0.0,3611
18289,0.0,0.0,0.0,3611
18290,0.0,0.0,0.0,3611
18291,0.0,0.0,0.0,3611
18292,0.0,0.0,0.0,3611
18293,0.0,0.0,0.0,3611
18294,0.0,0.0,0.0,3611
18295,0.0,0.0,0.0,3611
18296,0.0,0.0,0.0,3611
18297,0.0,0.0,0.0,3611
18298,0.0,0.0,0.0,3611
18300,0.0,0.0,0.0,3611
18301,0.0,0.0,0.0,3611
18302,0.0,0.0,0.0,3611
18303,0.0,0.0,0.0,3611
18304,0.0,0.0,0.0,3611
18306,0.0,0.0,0.0,3611
18307,0.0,0.0,0.0,3611
18308,0.0,0.0,0.0,3611
18309,0.0,0.0,0.0,3611
18310,0.0,0.0,0.0,3611
18311,0.0,0.0,0.0,3611
18312,0.0,0.0,0.0,3611
18313,0.0,0.0,0.0,3611
18314,0.0,0.0,0.0,3611
18315,0.0,0.0,0.0,3611
18318,0.0,0.0,0.0,3611
18319,0.0,0.0,0.0,3611
18320,0.0,0.0,0.0,3611
18321,0.0,0.0,0.0,3611
18323,0.0,0.0,0.0,3611
18324,0.0,0.0,0.0,3611
18325,0.0,0.0,0.0,3611
18326,0.0,0.0,0.0,3611
18327,0.0,0.0,0.0,3611
18329,0.0,0.0,0.0,3611
18330,0.0,0.0,0.0,3611
18331,0.0,0.0,0.0,3611
18332,0.0,0.0,0.0,3611
18335,0.0,0.0,0.0,3611
18336,0.0,0.0,0.0,3611
18337,0.0,0.0,0.0,3611
18338,0.0,0.0,0.0,3611
18339,0.0,0.0,0.0,3611
18340,0.0,0.0,0.0,3611
18342,0.0,0.0,0.0,3611
18343,0.0,0.0,0.0,3611
18344,0.0,0.0,0.0,3611
18345,0.0,0.0,0.0,3611
18346,0.0,0.0,0.0,3611
18348,0.0,0.0,0.0,3611
18350,0.0,0.0,0.0,3611
18351,0.0,0.0,0.0,3611
18352,0.0,0.0,0.0,3611
18353,0.0,0.0,0.0,3611
18354,0.0,0.0,0.0,3611
18355,0.0,0.0,0.0,3611
18356,0.0,0.0,0.0,3611
18357,0.0,0.0,0.0,3611
18358,0.0,0.0,0.0,3611
18359,0.0,0.0,0.0,3611
18360,0.0,0.0,0.0,3611
18361,0.0,0.0,0.0,3611
18362,0.0,0.0,0.0,3611
18364,0.0,0.0,0.0,3611
18365,0.0,0.0,0.0,3611
18367,0.0,0.0,0.0,3611
18368,0.0,0.0,0.0,3611
18369,0.0,0.0,0.0,3611
18370,0.0,0.0,0.0,3611
18371,0.0,0.0,0.0,3611
18372,0.0,0.0,0.0,3611
18373,0.0,0.0,0.0,3611
18374,0.0,0.0,0.0,3611
18375,0.0,0.0,0.0,3611
18377,0.0,0.0,0.0,3611
18378,0.0,0.0,0.0,3611
18379,0.0,0.0,0.0,3611
18380,0.0,0.0,0.0,3611
18382,0.0,0.0,0.0,3611
18384,0.0,0.0,0.0,3611
18385,0.0,0.0,0.0,3611
18386,0.0,0.0,0.0,3611
18387,0.0,0.0,0.0,3611
18388,0.0,0.0,0.0,3611
18390,0.0,0.0,0.0,3611
18391,0.0,0.0,0.0,3611
18392,0.0,0.0,0.0,3611
18393,0.0,0.0,0.0,3611
18395,0.0,0.0,0.0,3611
18397,0.0,0.0,0.0,3611
18398,0.0,0.0,0.0,3611
18399,0.0,0.0,0.0,3611
18400,0.0,0.0,0.0,3611
18402,0.0,0.0,0.0,3611
18403,0.0,0.0,0.0,3611
18404,0.0,0.0,0.0,3611
18405,0.0,0.0,0.0,3611
18406,0.0,0.0,0.0,3611
18407,0.0,0.0,0.0,3611
18408,0.0,0.0,0.0,3611
18409,0.0,0.0,0.0,3611
18410,0.0,0.0,0.0,3611
18412,0.0,0.0,0.0,3611
18413,0.0,0.0,0.0,3611
18414,0.0,0.0,0.0,3611
18415,0.0,0.0,0.0,3611
18416,0.0,0.0,0.0,3611
18417,0.0,0.0,0.0,3611
18418,0.0,0.0,0.0,3611
18420,0.0,0.0,0.0,3611
18421,0.0,0.0,0.0,3611
18422,0.0,0.0,0.0,3611
18423,0.0,0.0,0.0,3611
18424,0.0,0.0,0.0,3611
18425,0.0,0.0,0.0,3611
18426,0.0,0.0,0.0,3611
18427,0.0,0.0,0.0,3611
18428,0.0,0.0,0.0,3611
18429,0.0,0.0,0.0,3611
18430,0.0,0.0,0.0,3611
18431,0.0,0.0,0.0,3611
18433,0.0,0.0,0.0,3611
18434,0.0,0.0,0.0,3611
18435,0.0,0.0,0.0,3611
18436,0.0,0.0,0.0,3611
18437,0.0,0.0,0.0,3611
18438,0.0,0.0,0.0,3611
18439,0.0,0.0,0.0,3611
18440,0.0,0.0,0.0,3611
18441,0.0,0.0,0.0,3611
18443,0.0,0.0,0.0,3611
18444,0.0,0.0,0.0,3611
18445,0.0,0.0,0.0,3611
18446,0.0,0.0,0.0,3611
18447,0.0,0.0,0.0,3611
18448,0.0,0.0,0.0,3611
18449,0.0,0.0,0.0,3611
18450,0.0,0.0,0.0,3611
18452,0.0,0.0,0.0,3611
18453,0.0,0.0,0.0,3611
18454,0.0,0.0,0.0,3611
18455,0.0,0.0,0.0,3611
18456,0.0,0.0,0.0,3611
18457,0.0,0.0,0.0,3611
18458,0.0,0.0,0.0,3611
18459,0.0,0.0,0.0,3611
18460,0.0,0.0,0.0,3611
18463,0.0,0.0,0.0,3611
18464,0.0,0.0,0.0,3611
18465,0.0,0.0,0.0,3611
18466,0.0,0.0,0.0,3611
18467,0.0,0.0,0.0,3611
18468,0.0,0.0,0.0,3611
18469,0.0,0.0,0.0,3611
18470,0.0,0.0,0.0,3611
18471,0.0,0.0,0.0,3611
18472,0.0,0.0,0.0,3611
18473,0.0,0.0,0.0,3611
18476,0.0,0.0,0.0,3611
18477,0.0,0.0,0.0,3611
18478,0.0,0.0,0.0,3611
18479,0.0,0.0,0.0,3611
18480,0.0,0.0,0.0,3611
18485,0.0,0.0,0.0,3611
18486,0.0,0.0,0.0,3611
18487,0.0,0.0,0.0,3611
18488,0.0,0.0,0.0,3611
18490,0.0,0.0,0.0,3611
18491,0.0,0.0,0.0,3611
18492,0.0,0.0,0.0,3611
18493,0.0,0.0,0.0,3611
18494,0.0,0.0,0.0,3611
18495,0.0,0.0,0.0,3611
18496,0.0,0.0,0.0,3611
18498,0.0,0.0,0.0,3611
18499,0.0,0.0,0.0,3611
18500,0.0,0.0,0.0,3611
18501,0.0,0.0,0.0,3611
