index,actual,predicted,probability,cumulative_pos
18686,0.0,0.0,0.0,3175
18687,0.0,0.0,0.0,3175
18688,0.0,0.0,0.0,3175
18689,0.0,0.0,0.0,3175
18690,0.0,0.0,0.0,3175
18691,0.0,0.0,0.0,3175
18692,0.0,0.0,0.0,3175
18693,0.0,0.0,0.0,3175
18694,0.0,0.0,0.0,3175
18695,0.0,0.0,0.0,3175
18696,1.0,0.0,0.3333333333333333,3176
18697,0.0,0.0,0.0,3176
18698,0.0,0.0,0.0,3176
18699,1.0,1.0,1.0,3177
18700,0.0,0.0,0.0,3177
18701,0.0,0.0,0.0,3177
18702,0.0,0.0,0.3333333333333333,3177
18703,0.0,0.0,0.0,3177
18704,0.0,0.0,0.0,3177
18705,0.0,0.0,0.0,3177
18706,0.0,0.0,0.0,3177
18707,0.0,0.0,0.0,3177
18708,0.0,0.0,0.2,3177
18709,0.0,0.0,0.0,3177
18710,0.0,0.0,0.0,3177
18711,0.0,0.0,0.0,3177
18712,0.0,0.0,0.0,3177
18713,0.0,0.0,0.0,3177
18714,0.0,0.0,0.0,3177
18715,0.0,0.0,0.0,3177
18716,1.0,1.0,1.0,3178
18717,0.0,0.0,0.0,3178
18718,0.0,0.0,0.0,3178
18719,0.0,0.0,0.0,3178
18720,0.0,0.0,0.0,3178
18721,1.0,1.0,1.0,3179
18722,1.0,1.0,0.8,3180
18723,0.0,0.0,0.0,3180
18724,0.0,0.0,0.0,3180
18725,1.0,1.0,1.0,3181
18726,0.0,0.0,0.0,3181
18727,0.0,0.0,0.0,3181
18728,0.0,0.0,0.0,3181
18729,0.0,0.0,0.0,3181
18730,0.0,0.0,0.0,3181
18731,0.0,0.0,0.0,3181
18732,0.0,0.0,0.0,3181
18733,0.0,0.0,0.0,3181
18734,1.0,1.0,0.6,3182
18735,0.0,0.0,0.0,3182
18736,0.0,0.0,0.0,3182
18737,0.0,0.0,0.0,3182
18738,1.0,0.0,0.5,3183
18739,1.0,1.0,1.0,3184
18740,0.0,0.0,0.0,3184
18741,0.0,0.0,0.0,3184
18742,0.0,1.0,0.6666666666666666,3184
18743,0.0,0.0,0.0,3184
18744,0.0,0.0,0.0,3184
18745,0.0,0.0,0.0,3184
18746,1.0,1.0,1.0,3185
18747,0.0,0.0,0.0,3185
18748,0.0,0.0,0.0,3185
18749,1.0,1.0,1.0,3186
18750,1.0,1.0,1.0,3187
18751,0.0,0.0,0.0,3187
18752,0.0,0.0,0.0,3187
18753,0.0,0.0,0.0,3187
18754,0.0,1.0,0.6666666666666666,3187
18755,0.0,0.0,0.0,3187
18756,0.0,0.0,0.0,3187
18757,0.0,0.0,0.0,3187
18758,0.0,0.0,0.0,3187
18759,0.0,0.0,0.0,3187
18760,0.0,0.0,0.0,3187
18761,0.0,0.0,0.2,3187
18762,0.0,0.0,0.0,3187
18763,1.0,1.0,0.6666666666666666,3188
18764,0.0,0.0,0.0,3188
18765,0.0,0.0,0.0,3188
18766,0.0,0.0,0.0,3188
18767,0.0,0.0,0.0,3188
18768,0.0,0.0,0.0,3188
18769,0.0,0.0,0.0,3188
18770,0.0,0.0,0.0,3188
18771,0.0,0.0,0.0,3188
18772,1.0,0.0,0.3333333333333333,3189
18773,0.0,0.0,0.0,3189
18774,0.0,0.0,0.0,3189
18775,0.0,0.0,0.0,3189
18776,0.0,0.0,0.0,3189
18777,0.0,0.0,0.0,3189
18778,1.0,0.0,0.2,3190
18779,0.0,0.0,0.0,3190
18780,0.0,0.0,0.0,3190
18781,0.0,0.0,0.3333333333333333,3190
18782,0.0,0.0,0.0,3190
18783,0.0,0.0,0.0,3190
18784,1.0,1.0,1.0,3191
18785,0.0,0.0,0.0,3191
18786,0.0,0.0,0.0,3191
18787,0.0,0.0,0.0,3191
18788,0.0,0.0,0.0,3191
18789,0.0,0.0,0.0,3191
18790,0.0,0.0,0.0,3191
18791,0.0,0.0,0.0,3191
18792,0.0,0.0,0.0,3191
18793,0.0,0.0,0.0,3191
18794,0.0,0.0,0.0,3191
18795,0.0,0.0,0.0,3191
18796,0.0,0.0,0.0,3191
18797,1.0,0.0,0.3333333333333333,3192
18798,0.0,0.0,0.0,3192
18799,0.0,0.0,0.0,3192
18800,0.0,0.0,0.0,3192
18801,0.0,0.0,0.0,3192
18802,1.0,1.0,1.0,3193
18803,1.0,1.0,1.0,3194
18804,0.0,0.0,0.0,3194
18805,0.0,0.0,0.0,3194
18806,0.0,0.0,0.0,3194
18807,0.0,0.0,0.0,3194
18808,0.0,0.0,0.0,3194
18809,0.0,0.0,0.0,3194
18810,1.0,1.0,1.0,3195
18811,0.0,0.0,0.0,3195
18812,0.0,0.0,0.0,3195
18813,1.0,1.0,1.0,3196
18814,0.0,0.0,0.0,3196
18815,0.0,0.0,0.0,3196
18816,0.0,0.0,0.0,3196
18817,0.0,0.0,0.0,3196
18818,0.0,0.0,0.0,3196
18819,1.0,1.0,1.0,3197
18820,0.0,0.0,0.0,3197
18821,0.0,0.0,0.0,3197
18822,0.0,0.0,0.0,3197
18823,0.0,0.0,0.0,3197
18824,0.0,0.0,0.0,3197
18825,0.0,0.0,0.0,3197
18826,0.0,0.0,0.0,3197
18827,0.0,0.0,0.0,3197
18828,0.0,0.0,0.0,3197
18829,0.0,0.0,0.0,3197
18830,0.0,0.0,0.0,3197
18831,0.0,0.0,0.0,3197
18832,0.0,0.0,0.0,3197
18833,0.0,0.0,0.0,3197
18834,0.0,0.0,0.0,3197
18835,0.0,0.0,0.0,3197
18836,0.0,0.0,0.0,3197
18837,0.0,0.0,0.0,3197
18838,0.0,0.0,0.0,3197
18839,0.0,0.0,0.0,3197
18840,0.0,0.0,0.0,3197
18841,0.0,0.0,0.0,3197
18842,0.0,0.0,0.0,3197
18843,0.0,0.0,0.0,3197
18844,1.0,1.0,1.0,3198
18845,0.0,0.0,0.0,3198
18846,0.0,0.0,0.0,3198
18847,0.0,0.0,0.0,3198
18848,0.0,0.0,0.0,3198
18849,0.0,0.0,0.0,3198
18850,1.0,1.0,1.0,3199
18851,0.0,0.0,0.0,3199
18852,0.0,0.0,0.0,3199
18853,0.0,0.0,0.0,3199
18854,0.0,0.0,0.5,3199
18855,0.0,0.0,0.0,3199
18856,0.0,0.0,0.0,3199
18857,0.0,0.0,0.0,3199
18858,0.0,0.0,0.0,3199
18859,0.0,0.0,0.0,3199
18860,0.0,0.0,0.0,3199
18861,0.0,0.0,0.0,3199
18862,0.0,0.0,0.0,3199
18863,1.0,1.0,1.0,3200
18864,0.0,0.0,0.0,3200
18865,0.0,0.0,0.3333333333333333,3200
18866,1.0,1.0,1.0,3201
18867,1.0,1.0,1.0,3202
18868,0.0,0.0,0.0,3202
18869,0.0,0.0,0.5,3202
18870,0.0,0.0,0.0,3202
18871,0.0,0.0,0.0,3202
18872,0.0,0.0,0.0,3202
18873,0.0,0.0,0.5,3202
18874,0.0,0.0,0.0,3202
18875,0.0,0.0,0.0,3202
18876,0.0,0.0,0.0,3202
18877,1.0,1.0,1.0,3203
18878,0.0,0.0,0.0,3203
18879,1.0,1.0,1.0,3204
18880,1.0,1.0,1.0,3205
18881,0.0,0.0,0.0,3205
18882,0.0,0.0,0.0,3205
18883,0.0,0.0,0.0,3205
18884,0.0,0.0,0.0,3205
18885,1.0,1.0,0.6666666666666666,3206
18886,0.0,0.0,0.0,3206
18887,0.0,0.0,0.0,3206
18888,0.0,0.0,0.0,3206
18889,0.0,0.0,0.0,3206
18890,0.0,0.0,0.0,3206
18891,0.0,0.0,0.0,3206
18892,0.0,0.0,0.0,3206
18893,0.0,0.0,0.0,3206
18894,0.0,0.0,0.0,3206
18895,0.0,0.0,0.3333333333333333,3206
18896,0.0,0.0,0.0,3206
18897,1.0,1.0,1.0,3207
18898,0.0,0.0,0.0,3207
18899,0.0,0.0,0.0,3207
18900,0.0,0.0,0.0,3207
18901,0.0,0.0,0.0,3207
18902,0.0,0.0,0.0,3207
18903,0.0,0.0,0.0,3207
18904,0.0,0.0,0.0,3207
18905,0.0,0.0,0.0,3207
18906,0.0,0.0,0.0,3207
18907,0.0,0.0,0.0,3207
18908,0.0,0.0,0.0,3207
18909,0.0,0.0,0.0,3207
18910,0.0,0.0,0.0,3207
18911,0.0,0.0,0.0,3207
18912,0.0,0.0,0.0,3207
18913,0.0,0.0,0.0,3207
18914,0.0,0.0,0.0,3207
18915,0.0,0.0,0.0,3207
18916,0.0,0.0,0.0,3207
18917,0.0,0.0,0.0,3207
18918,0.0,0.0,0.0,3207
18919,0.0,0.0,0.0,3207
18920,0.0,0.0,0.0,3207
18921,0.0,0.0,0.0,3207
18922,1.0,0.0,0.3333333333333333,3208
18923,0.0,0.0,0.0,3208
18924,1.0,1.0,1.0,3209
18925,0.0,0.0,0.0,3209
18926,0.0,0.0,0.0,3209
18927,0.0,0.0,0.0,3209
18928,0.0,0.0,0.0,3209
18929,0.0,0.0,0.0,3209
18930,1.0,1.0,1.0,3210
18931,0.0,0.0,0.0,3210
18932,0.0,0.0,0.0,3210
18933,1.0,1.0,0.6,3211
18934,0.0,0.0,0.0,3211
18935,0.0,0.0,0.0,3211
18936,0.0,0.0,0.0,3211
18937,0.0,0.0,0.0,3211
18938,0.0,0.0,0.0,3211
18939,0.0,0.0,0.0,3211
18940,0.0,0.0,0.0,3211
18941,0.0,0.0,0.0,3211
18942,0.0,0.0,0.0,3211
18943,0.0,0.0,0.0,3211
18944,0.0,0.0,0.0,3211
18945,0.0,0.0,0.0,3211
18946,0.0,0.0,0.0,3211
18947,0.0,0.0,0.0,3211
18948,0.0,0.0,0.0,3211
18949,0.0,0.0,0.0,3211
18950,1.0,1.0,1.0,3212
18951,0.0,0.0,0.0,3212
18952,0.0,0.0,0.0,3212
18953,0.0,0.0,0.0,3212
18954,0.0,0.0,0.0,3212
18955,0.0,0.0,0.0,3212
18956,1.0,1.0,1.0,3213
18957,0.0,0.0,0.0,3213
18958,0.0,0.0,0.0,3213
18959,1.0,1.0,1.0,3214
18960,0.0,0.0,0.0,3214
18961,1.0,1.0,1.0,3215
18962,1.0,1.0,1.0,3216
18963,1.0,1.0,1.0,3217
18964,0.0,0.0,0.0,3217
18965,0.0,0.0,0.0,3217
18966,0.0,0.0,0.0,3217
18967,0.0,0.0,0.0,3217
18968,0.0,0.0,0.0,3217
18969,0.0,0.0,0.0,3217
18970,0.0,0.0,0.0,3217
18971,1.0,1.0,1.0,3218
18972,1.0,0.0,0.5,3219
18973,0.0,0.0,0.0,3219
18974,1.0,0.0,0.3333333333333333,3220
18975,0.0,0.0,0.0,3220
18976,1.0,1.0,1.0,3221
18977,0.0,0.0,0.0,3221
18978,0.0,0.0,0.0,3221
18979,1.0,1.0,1.0,3222
18980,0.0,1.0,0.6666666666666666,3222
18981,0.0,0.0,0.0,3222
18982,1.0,1.0,1.0,3223
18983,0.0,0.0,0.0,3223
18984,0.0,0.0,0.0,3223
18985,0.0,0.0,0.0,3223
18986,0.0,0.0,0.0,3223
18987,0.0,0.0,0.0,3223
18988,0.0,0.0,0.0,3223
18989,1.0,1.0,1.0,3224
18990,1.0,1.0,1.0,3225
18991,0.0,0.0,0.0,3225
18992,0.0,0.0,0.0,3225
18993,0.0,0.0,0.0,3225
18994,0.0,0.0,0.0,3225
18995,0.0,0.0,0.0,3225
18996,0.0,0.0,0.0,3225
18997,1.0,1.0,1.0,3226
18998,0.0,0.0,0.0,3226
18999,1.0,1.0,0.6666666666666666,3227
19000,0.0,0.0,0.0,3227
19001,0.0,0.0,0.0,3227
19002,0.0,0.0,0.0,3227
19003,0.0,0.0,0.0,3227
19004,0.0,0.0,0.0,3227
19005,0.0,0.0,0.0,3227
19006,0.0,0.0,0.0,3227
19007,0.0,0.0,0.0,3227
19008,0.0,0.0,0.0,3227
19009,0.0,0.0,0.0,3227
19010,1.0,1.0,1.0,3228
19011,0.0,0.0,0.0,3228
19012,0.0,0.0,0.0,3228
19013,0.0,0.0,0.0,3228
19014,1.0,1.0,0.75,3229
19015,0.0,0.0,0.0,3229
19016,0.0,0.0,0.0,3229
19017,0.0,1.0,0.6666666666666666,3229
19018,0.0,0.0,0.0,3229
19019,0.0,0.0,0.0,3229
19020,1.0,1.0,1.0,3230
19021,0.0,0.0,0.0,3230
19022,0.0,0.0,0.0,3230
19023,0.0,0.0,0.0,3230
19024,0.0,0.0,0.0,3230
19025,0.0,0.0,0.0,3230
19026,0.0,0.0,0.0,3230
19027,1.0,1.0,1.0,3231
19028,0.0,0.0,0.3333333333333333,3231
19029,0.0,0.0,0.0,3231
19030,0.0,0.0,0.0,3231
19031,0.0,0.0,0.0,3231
19032,0.0,0.0,0.0,3231
19033,0.0,0.0,0.0,3231
19034,0.0,0.0,0.0,3231
19035,0.0,0.0,0.0,3231
19036,0.0,0.0,0.0,3231
19037,0.0,0.0,0.0,3231
19038,0.0,0.0,0.0,3231
19039,0.0,0.0,0.0,3231
19040,0.0,0.0,0.0,3231
19041,0.0,0.0,0.0,3231
19042,0.0,0.0,0.0,3231
19043,0.0,0.0,0.0,3231
19044,0.0,0.0,0.0,3231
19045,0.0,0.0,0.0,3231
19046,0.0,0.0,0.0,3231
19047,0.0,0.0,0.0,3231
19048,0.0,0.0,0.0,3231
19049,0.0,0.0,0.0,3231
19050,0.0,0.0,0.0,3231
19051,0.0,0.0,0.0,3231
19052,0.0,0.0,0.0,3231
19053,0.0,0.0,0.0,3231
19054,0.0,0.0,0.0,3231
19055,1.0,1.0,1.0,3232
19056,1.0,1.0,0.6666666666666666,3233
19057,0.0,0.0,0.0,3233
19058,0.0,0.0,0.0,3233
19059,1.0,0.0,0.3333333333333333,3234
19060,0.0,0.0,0.0,3234
19061,0.0,0.0,0.0,3234
19062,0.0,0.0,0.0,3234
19063,0.0,0.0,0.0,3234
19064,0.0,0.0,0.0,3234
19065,0.0,0.0,0.0,3234
19066,0.0,0.0,0.0,3234
19067,0.0,0.0,0.0,3234
19068,0.0,0.0,0.0,3234
19069,0.0,0.0,0.0,3234
19070,0.0,0.0,0.0,3234
19071,0.0,0.0,0.0,3234
19072,0.0,0.0,0.0,3234
19073,0.0,0.0,0.0,3234
19074,1.0,1.0,1.0,3235
19075,0.0,0.0,0.0,3235
19076,0.0,0.0,0.0,3235
19077,0.0,0.0,0.0,3235
19078,0.0,0.0,0.0,3235
19079,0.0,0.0,0.0,3235
19080,0.0,0.0,0.0,3235
19081,0.0,0.0,0.0,3235
19082,0.0,0.0,0.0,3235
19083,1.0,1.0,1.0,3236
19084,0.0,0.0,0.0,3236
19085,0.0,0.0,0.0,3236
19086,0.0,0.0,0.0,3236
19087,0.0,0.0,0.0,3236
19088,1.0,1.0,0.6666666666666666,3237
19089,0.0,0.0,0.0,3237
19090,0.0,0.0,0.0,3237
19091,0.0,0.0,0.0,3237
19092,0.0,0.0,0.0,3237
19093,1.0,1.0,1.0,3238
19094,0.0,0.0,0.0,3238
19095,0.0,0.0,0.0,3238
19096,0.0,0.0,0.0,3238
19097,0.0,0.0,0.0,3238
19098,0.0,0.0,0.0,3238
19099,0.0,0.0,0.0,3238
19100,0.0,0.0,0.0,3238
19101,0.0,0.0,0.0,3238
19102,0.0,0.0,0.2,3238
19103,0.0,0.0,0.0,3238
19104,0.0,0.0,0.0,3238
19105,0.0,0.0,0.0,3238
19106,1.0,1.0,1.0,3239
19107,0.0,0.0,0.0,3239
19108,0.0,0.0,0.0,3239
19109,0.0,0.0,0.0,3239
19110,0.0,0.0,0.0,3239
19111,0.0,0.0,0.0,3239
19112,0.0,0.0,0.0,3239
19113,1.0,1.0,0.6,3240
19114,0.0,0.0,0.0,3240
19115,0.0,0.0,0.0,3240
19116,0.0,0.0,0.0,3240
19117,0.0,0.0,0.0,3240
19118,0.0,0.0,0.0,3240
19119,0.0,0.0,0.0,3240
19120,0.0,0.0,0.0,3240
19121,0.0,0.0,0.0,3240
19122,0.0,0.0,0.0,3240
19123,0.0,0.0,0.0,3240
19124,0.0,0.0,0.0,3240
19125,0.0,0.0,0.0,3240
19126,0.0,0.0,0.0,3240
19127,0.0,0.0,0.0,3240
19128,0.0,0.0,0.0,3240
19129,0.0,0.0,0.0,3240
19130,0.0,0.0,0.0,3240
19131,0.0,0.0,0.0,3240
19132,0.0,0.0,0.0,3240
19133,0.0,0.0,0.0,3240
19134,0.0,0.0,0.0,3240
19135,0.0,0.0,0.0,3240
19136,0.0,0.0,0.0,3240
19137,1.0,1.0,0.8,3241
19138,0.0,0.0,0.0,3241
19139,0.0,0.0,0.0,3241
19140,0.0,0.0,0.0,3241
19141,0.0,0.0,0.0,3241
19142,0.0,0.0,0.0,3241
19143,0.0,0.0,0.0,3241
19144,0.0,0.0,0.0,3241
19145,0.0,0.0,0.0,3241
19146,0.0,0.0,0.0,3241
19147,0.0,0.0,0.0,3241
19148,0.0,0.0,0.0,3241
19149,1.0,1.0,1.0,3242
19150,0.0,0.0,0.0,3242
19151,0.0,0.0,0.0,3242
19152,0.0,0.0,0.0,3242
19153,0.0,0.0,0.0,3242
19154,0.0,0.0,0.0,3242
19155,1.0,1.0,1.0,3243
19156,0.0,0.0,0.0,3243
19157,0.0,0.0,0.0,3243
19158,0.0,0.0,0.0,3243
19159,0.0,0.0,0.0,3243
19160,0.0,0.0,0.0,3243
19161,1.0,1.0,1.0,3244
19162,0.0,0.0,0.3333333333333333,3244
19163,1.0,1.0,1.0,3245
19164,0.0,0.0,0.0,3245
19165,0.0,0.0,0.0,3245
19166,0.0,0.0,0.0,3245
19167,0.0,0.0,0.0,3245
19168,0.0,0.0,0.0,3245
19169,0.0,0.0,0.0,3245
19170,0.0,0.0,0.0,3245
19171,1.0,0.0,0.5,3246
19172,0.0,0.0,0.0,3246
19173,0.0,0.0,0.0,3246
19174,0.0,0.0,0.0,3246
19175,0.0,0.0,0.0,3246
19176,0.0,0.0,0.0,3246
19177,0.0,0.0,0.0,3246
19178,0.0,0.0,0.0,3246
19179,0.0,0.0,0.0,3246
19180,1.0,1.0,1.0,3247
19181,1.0,0.0,0.5,3248
19182,0.0,0.0,0.0,3248
19183,0.0,0.0,0.0,3248
19184,0.0,0.0,0.0,3248
19185,0.0,0.0,0.0,3248
19186,1.0,1.0,1.0,3249
19187,1.0,1.0,1.0,3250
19188,0.0,0.0,0.0,3250
19189,0.0,0.0,0.0,3250
19190,0.0,0.0,0.0,3250
19191,0.0,0.0,0.0,3250
19192,0.0,0.0,0.0,3250
19193,0.0,0.0,0.0,3250
19194,0.0,0.0,0.0,3250
19195,0.0,0.0,0.0,3250
19196,0.0,0.0,0.0,3250
19197,0.0,0.0,0.0,3250
19198,0.0,0.0,0.0,3250
19199,0.0,0.0,0.0,3250
19200,0.0,0.0,0.0,3250
19201,0.0,0.0,0.0,3250
19202,0.0,0.0,0.0,3250
19203,0.0,0.0,0.0,3250
19204,0.0,0.0,0.0,3250
19205,0.0,0.0,0.0,3250
19206,0.0,0.0,0.3333333333333333,3250
19207,0.0,0.0,0.0,3250
19208,0.0,0.0,0.0,3250
19209,0.0,0.0,0.0,3250
19210,0.0,0.0,0.0,3250
19211,0.0,0.0,0.0,3250
19212,0.0,0.0,0.0,3250
19213,0.0,0.0,0.0,3250
19214,0.0,0.0,0.0,3250
19215,0.0,0.0,0.0,3250
19216,0.0,0.0,0.0,3250
19217,0.0,1.0,0.75,3250
19218,0.0,0.0,0.0,3250
19219,0.0,0.0,0.0,3250
19220,0.0,0.0,0.0,3250
19221,0.0,0.0,0.0,3250
19222,1.0,1.0,1.0,3251
19223,0.0,0.0,0.0,3251
19224,0.0,0.0,0.0,3251
19225,0.0,0.0,0.0,3251
19226,0.0,0.0,0.0,3251
19227,0.0,0.0,0.0,3251
19228,0.0,0.0,0.0,3251
19229,0.0,0.0,0.0,3251
19230,0.0,0.0,0.0,3251
19231,0.0,0.0,0.0,3251
19232,0.0,0.0,0.0,3251
19233,1.0,1.0,1.0,3252
19234,0.0,0.0,0.0,3252
19235,0.0,0.0,0.0,3252
19236,1.0,1.0,1.0,3253
19237,0.0,0.0,0.0,3253
19238,0.0,0.0,0.0,3253
19239,0.0,0.0,0.0,3253
19240,1.0,1.0,1.0,3254
19241,0.0,0.0,0.0,3254
19242,1.0,1.0,0.75,3255
19243,0.0,0.0,0.0,3255
19244,0.0,0.0,0.0,3255
19245,0.0,0.0,0.0,3255
19246,0.0,0.0,0.0,3255
19247,0.0,0.0,0.0,3255
19248,0.0,0.0,0.0,3255
19249,0.0,0.0,0.0,3255
19250,1.0,0.0,0.4,3256
19251,1.0,1.0,1.0,3257
19252,0.0,0.0,0.0,3257
19253,0.0,0.0,0.25,3257
19254,0.0,0.0,0.0,3257
19255,0.0,0.0,0.0,3257
19256,1.0,1.0,1.0,3258
19257,0.0,0.0,0.0,3258
19258,0.0,0.0,0.0,3258
19259,0.0,0.0,0.0,3258
19260,0.0,0.0,0.4,3258
19261,1.0,1.0,1.0,3259
19262,0.0,0.0,0.0,3259
19263,0.0,0.0,0.0,3259
19264,0.0,0.0,0.0,3259
19265,1.0,1.0,1.0,3260
19266,0.0,0.0,0.0,3260
19267,0.0,0.0,0.0,3260
19268,0.0,0.0,0.5,3260
19269,0.0,0.0,0.0,3260
19270,0.0,0.0,0.0,3260
19271,0.0,0.0,0.0,3260
19272,1.0,1.0,0.75,3261
19273,0.0,0.0,0.3333333333333333,3261
19274,0.0,0.0,0.0,3261
19275,0.0,0.0,0.0,3261
19276,0.0,0.0,0.0,3261
19277,0.0,0.0,0.0,3261
19278,0.0,0.0,0.0,3261
19279,0.0,0.0,0.0,3261
19280,0.0,0.0,0.0,3261
19281,0.0,0.0,0.0,3261
19282,0.0,0.0,0.0,3261
19283,0.0,0.0,0.0,3261
19284,0.0,0.0,0.0,3261
19285,0.0,1.0,0.6,3261
19286,0.0,0.0,0.3333333333333333,3261
19287,0.0,0.0,0.0,3261
19288,0.0,0.0,0.0,3261
19289,0.0,0.0,0.0,3261
19290,0.0,0.0,0.0,3261
19291,0.0,0.0,0.0,3261
19292,1.0,1.0,1.0,3262
19293,0.0,0.0,0.0,3262
19294,0.0,0.0,0.0,3262
19295,0.0,0.0,0.0,3262
19296,0.0,0.0,0.0,3262
19297,0.0,0.0,0.0,3262
19298,0.0,0.0,0.0,3262
19299,0.0,0.0,0.0,3262
19300,0.0,0.0,0.0,3262
19301,0.0,0.0,0.0,3262
19302,0.0,0.0,0.0,3262
19303,0.0,0.0,0.0,3262
19304,0.0,0.0,0.0,3262
19305,0.0,0.0,0.0,3262
19306,0.0,0.0,0.0,3262
19307,0.0,0.0,0.0,3262
19308,0.0,0.0,0.0,3262
19309,0.0,0.0,0.0,3262
19310,0.0,0.0,0.0,3262
19311,0.0,0.0,0.0,3262
19312,0.0,0.0,0.2,3262
19313,0.0,0.0,0.0,3262
19314,0.0,0.0,0.2,3262
19315,0.0,0.0,0.0,3262
19316,0.0,0.0,0.0,3262
19317,0.0,0.0,0.0,3262
19318,0.0,0.0,0.0,3262
19319,1.0,1.0,1.0,3263
19320,0.0,0.0,0.0,3263
19321,0.0,0.0,0.0,3263
19322,0.0,0.0,0.0,3263
19323,0.0,0.0,0.0,3263
19324,0.0,0.0,0.0,3263
19325,1.0,1.0,1.0,3264
19326,0.0,0.0,0.0,3264
19327,0.0,0.0,0.0,3264
19328,0.0,0.0,0.0,3264
19329,0.0,0.0,0.0,3264
19330,0.0,0.0,0.0,3264
19331,0.0,0.0,0.0,3264
19332,0.0,0.0,0.0,3264
19333,0.0,0.0,0.3333333333333333,3264
19334,0.0,0.0,0.0,3264
19335,0.0,0.0,0.0,3264
19336,0.0,0.0,0.0,3264
19337,0.0,0.0,0.0,3264
19338,0.0,0.0,0.0,3264
19339,1.0,1.0,1.0,3265
19340,0.0,0.0,0.0,3265
19341,0.0,0.0,0.0,3265
19342,0.0,0.0,0.0,3265
19343,0.0,0.0,0.0,3265
19344,0.0,0.0,0.0,3265
19345,0.0,0.0,0.0,3265
19346,0.0,0.0,0.0,3265
19347,1.0,0.0,0.3333333333333333,3266
19348,0.0,0.0,0.0,3266
19349,0.0,0.0,0.0,3266
19350,0.0,0.0,0.0,3266
19351,0.0,0.0,0.0,3266
19352,0.0,0.0,0.0,3266
19353,0.0,0.0,0.0,3266
19354,0.0,0.0,0.0,3266
19355,0.0,0.0,0.0,3266
19356,0.0,0.0,0.0,3266
19357,0.0,0.0,0.3333333333333333,3266
19358,0.0,0.0,0.0,3266
19359,0.0,0.0,0.0,3266
19360,0.0,0.0,0.0,3266
19361,0.0,0.0,0.0,3266
19362,0.0,0.0,0.0,3266
19363,0.0,0.0,0.0,3266
19364,0.0,0.0,0.0,3266
19365,0.0,0.0,0.0,3266
19366,0.0,0.0,0.0,3266
19367,0.0,0.0,0.0,3266
19368,0.0,0.0,0.0,3266
19369,0.0,0.0,0.0,3266
19370,0.0,0.0,0.0,3266
19371,0.0,0.0,0.0,3266
19372,0.0,0.0,0.0,3266
19373,1.0,1.0,1.0,3267
19374,0.0,0.0,0.0,3267
19375,0.0,0.0,0.0,3267
19376,0.0,0.0,0.0,3267
19377,0.0,0.0,0.0,3267
19378,1.0,0.0,0.25,3268
19379,0.0,0.0,0.0,3268
19380,0.0,0.0,0.0,3268
19381,0.0,0.0,0.0,3268
19382,0.0,0.0,0.0,3268
19383,1.0,1.0,0.6666666666666666,3269
19384,0.0,0.0,0.0,3269
19385,0.0,0.0,0.0,3269
19386,0.0,0.0,0.0,3269
19387,0.0,0.0,0.0,3269
19388,1.0,1.0,1.0,3270
19389,0.0,0.0,0.0,3270
19390,0.0,0.0,0.0,3270
19391,0.0,0.0,0.0,3270
19392,1.0,0.0,0.3333333333333333,3271
19393,0.0,0.0,0.0,3271
19394,0.0,0.0,0.0,3271
19395,0.0,0.0,0.0,3271
19396,0.0,0.0,0.0,3271
19397,0.0,0.0,0.0,3271
19398,1.0,1.0,1.0,3272
19399,0.0,0.0,0.0,3272
19400,0.0,0.0,0.0,3272
19401,0.0,0.0,0.0,3272
19402,0.0,0.0,0.0,3272
19403,0.0,0.0,0.0,3272
19404,0.0,0.0,0.0,3272
19405,0.0,0.0,0.0,3272
19406,0.0,0.0,0.0,3272
19407,0.0,0.0,0.0,3272
19408,0.0,0.0,0.0,3272
19409,1.0,1.0,1.0,3273
19410,0.0,0.0,0.0,3273
19411,0.0,0.0,0.0,3273
19412,0.0,0.0,0.0,3273
19413,0.0,0.0,0.0,3273
19414,0.0,0.0,0.0,3273
19415,0.0,0.0,0.0,3273
19416,1.0,1.0,1.0,3274
19417,0.0,0.0,0.0,3274
19418,0.0,0.0,0.0,3274
19419,0.0,0.0,0.0,3274
19420,0.0,0.0,0.0,3274
19421,1.0,1.0,1.0,3275
19422,0.0,0.0,0.0,3275
19423,1.0,1.0,1.0,3276
19424,0.0,0.0,0.0,3276
19425,0.0,0.0,0.5,3276
19426,0.0,0.0,0.0,3276
19427,0.0,0.0,0.0,3276
19428,0.0,0.0,0.0,3276
19429,0.0,0.0,0.3333333333333333,3276
19430,0.0,0.0,0.0,3276
19431,0.0,0.0,0.0,3276
19432,0.0,0.0,0.0,3276
19433,1.0,1.0,1.0,3277
19434,0.0,0.0,0.0,3277
19435,0.0,0.0,0.0,3277
19436,0.0,0.0,0.0,3277
19437,0.0,0.0,0.0,3277
19438,1.0,1.0,1.0,3278
19439,0.0,0.0,0.0,3278
19440,0.0,0.0,0.0,3278
19441,0.0,0.0,0.0,3278
19442,0.0,0.0,0.0,3278
19443,1.0,1.0,0.6666666666666666,3279
19444,0.0,0.0,0.0,3279
19445,0.0,0.0,0.0,3279
19446,0.0,0.0,0.0,3279
19447,0.0,0.0,0.0,3279
19448,0.0,0.0,0.0,3279
19449,0.0,0.0,0.0,3279
19450,0.0,0.0,0.0,3279
19451,0.0,0.0,0.0,3279
19452,0.0,0.0,0.0,3279
19453,0.0,0.0,0.0,3279
